year,date,marz,settlement,members,weight,totincome
2023,2023-01-01,1,Yerevan,4,21.48148148148148,521301.78553571424
2023,2023-07-01,2,rural,4,122.71759259259258,298687.2667785714
2023,2023-03-01,5,rural,5,156.84259259259258,1657033.3335
2023,2023-05-01,5,urban,2,192.63888888888889,187729.4642857143
2023,2023-11-01,1,Yerevan,2,92.6574074074074,487816.66000000003
2023,2023-01-01,5,rural,4,156.84259259259258,290694.02292857144
2023,2023-06-01,2,rural,2,122.71759259259258,236131.15081392857
2023,2023-12-01,3,urban,2,91.06481481481482,172800
2023,2023-11-01,10,rural,6,40.74537037037037,367110.16305116075
2023,2023-03-01,7,urban,8,199.56944444444446,356602.9761904762
2023,2023-11-01,10,urban,4,51.43518518518519,273747.47023809527
2023,2023-01-01,1,Yerevan,2,21.48148148148148,150701.389
2023,2023-05-01,7,urban,3,199.56944444444446,496550
2023,2023-11-01,8,urban,1,185.76851851851853,94738.889
2023,2023-06-01,2,urban,5,76.87037037037038,159578.5044642857
2023,2023-10-01,11,rural,5,99.79629629629629,64478.49702380953
2023,2023-02-01,3,rural,1,222.13888888888889,106686.06228571429
2023,2023-08-01,9,urban,3,117.4537037037037,464998.6111
2023,2023-07-01,3,urban,3,91.06481481481482,243269.4443
2023,2023-06-01,11,urban,4,138.21296296296296,407465.2783333333
2023,2023-12-01,5,urban,1,192.63888888888889,155960.11904761905
2023,2023-11-01,6,urban,6,156.33024691358025,447401.38901
2023,2023-04-01,1,Yerevan,1,247.47222222222223,76622.78910571428
2023,2023-01-01,9,urban,4,117.4537037037037,621143.0557
2023,2023-02-01,1,Yerevan,2,118.38888888888889,520266.66
2023,2023-03-01,7,urban,3,199.56944444444446,533766.664
2023,2023-07-01,1,Yerevan,2,24.02777777777778,426400
2023,2023-11-01,3,urban,5,91.06481481481482,604000.0009999999
2023,2023-02-01,6,rural,5,146.66666666666666,411411.8670829762
2023,2023-03-01,2,rural,3,122.71759259259258,300008.332
2023,2023-08-01,3,rural,1,222.13888888888889,216466.0267857143
2023,2023-02-01,3,urban,4,91.06481481481482,297350
2023,2023-06-01,5,urban,3,192.63888888888889,557700
2023,2023-01-01,10,rural,1,40.74537037037037,118595.07242916667
2023,2023-08-01,4,rural,2,192.15740740740742,202122.45833333334
2023,2023-07-01,2,urban,2,76.87037037037038,122962.5
2023,2023-08-01,1,Yerevan,3,310.21296296296293,941446.1400059524
2023,2023-03-01,6,urban,3,156.33024691358025,304255.55
2023,2023-12-01,5,urban,5,192.63888888888889,49500
2023,2023-03-01,9,rural,3,117.31481481481481,274775.2232142857
2023,2023-11-01,7,urban,6,199.56944444444446,814404.6131285715
2023,2023-05-01,11,urban,1,138.21296296296296,117948.7103020238
2023,2023-11-01,3,urban,1,91.06481481481482,56352.777799999996
2023,2023-04-01,5,rural,1,156.84259259259258,95754.79166666667
2023,2023-12-01,5,urban,1,192.63888888888889,22769.4443
2023,2023-10-01,9,urban,3,117.4537037037037,272757.3414142857
2023,2023-09-01,3,rural,6,222.13888888888889,396350.89285714284
2023,2023-03-01,6,urban,3,156.33024691358025,58369.4443
2023,2023-09-01,10,rural,1,40.74537037037037,154658.92217694444
2023,2023-04-01,1,Yerevan,2,294.2962962962963,136780.55599999998
2023,2023-10-01,1,Yerevan,4,247.47222222222223,841598.4615384615
2023,2023-02-01,3,rural,5,222.13888888888889,611583.0996428571
2023,2023-02-01,4,rural,3,192.15740740740742,403344.4446333333
2023,2023-01-01,4,rural,5,192.15740740740742,526652.0089285714
2023,2023-11-01,2,rural,5,122.71759259259258,482036.5276246428
2023,2023-04-01,3,rural,2,222.13888888888889,130538.889
2023,2023-09-01,4,rural,1,192.15740740740742,84587.56943333332
2023,2023-10-01,6,urban,1,156.33024691358025,111836.111
2023,2023-02-01,3,urban,4,91.06481481481482,263600
2023,2023-06-01,6,urban,2,156.33024691358025,132993.35357559525
2023,2023-01-01,3,urban,4,91.06481481481482,107301.88494285714
2023,2023-09-01,2,rural,4,122.71759259259258,906237.3016148214
2023,2023-02-01,3,rural,5,222.13888888888889,493521.57738095237
2023,2023-06-01,11,rural,5,99.79629629629629,202356.54761904763
2023,2023-11-01,1,Yerevan,2,92.6574074074074,223483.3335
2023,2023-01-01,11,rural,3,99.79629629629629,89207.73809523809
2023,2023-02-01,11,urban,3,138.21296296296296,202236.30952380953
2023,2023-05-01,1,Yerevan,3,24.02777777777778,1072004.1665
2023,2023-06-01,1,Yerevan,2,310.21296296296293,289400
2023,2023-02-01,8,urban,4,185.76851851851853,120013.8889
2023,2023-10-01,2,rural,7,122.71759259259258,205020.32980252977
2023,2023-05-01,6,rural,3,146.66666666666666,157033.27855982143
2023,2023-12-01,1,Yerevan,4,164.7037037037037,410618.0557
2023,2023-10-01,8,rural,2,126.65740740740742,127881.44785714286
2023,2023-07-01,8,urban,6,185.76851851851853,617855.5557
2023,2023-05-01,1,Yerevan,3,164.7037037037037,168505.555
2023,2023-10-01,1,Yerevan,2,164.7037037037037,571344.443
2023,2023-02-01,9,urban,4,117.4537037037037,100641.6667
2023,2023-02-01,11,rural,7,99.79629629629629,424617.6091047619
2023,2023-03-01,1,Yerevan,3,21.48148148148148,217769.4443
2023,2023-02-01,7,urban,1,199.56944444444446,130213.8889
2023,2023-07-01,9,rural,2,117.31481481481481,205549.17644285713
2023,2023-09-01,3,rural,2,222.13888888888889,259645.13095238098
2023,2023-05-01,1,Yerevan,1,173.9537037037037,308583.3335
2023,2023-09-01,7,urban,2,199.56944444444446,196708.33299999998
2023,2023-08-01,3,rural,5,222.13888888888889,479301.8154761905
2023,2023-03-01,1,Yerevan,1,21.48148148148148,113658.333
2023,2023-07-01,5,rural,6,156.84259259259258,170797.61904761905
2023,2023-11-01,1,Yerevan,1,317.28703703703707,95530.6547952381
2023,2023-08-01,11,rural,6,99.79629629629629,490714.25087660714
2023,2023-05-01,6,urban,1,156.33024691358025,98627.777
2023,2023-11-01,11,urban,1,138.21296296296296,61320.02123988095
2023,2023-10-01,3,rural,3,222.13888888888889,438648.9583666667
2023,2023-05-01,6,rural,5,146.66666666666666,251252.014
2023,2023-04-01,1,Yerevan,5,164.7037037037037,490997.22265999997
2023,2023-05-01,5,rural,4,156.84259259259258,609064.255952381
2023,2023-07-01,5,rural,2,156.84259259259258,175330.4118952381
2023,2023-09-01,8,urban,2,185.76851851851853,301300
2023,2023-08-01,7,urban,2,199.56944444444446,101827.777
2023,2023-01-01,7,rural,7,259.52777777777777,387012.87202380947
2023,2023-08-01,10,rural,2,40.74537037037037,198422.39617602678
2023,2023-09-01,9,urban,5,117.4537037037037,966348.3629285714
2023,2023-12-01,1,Yerevan,4,118.38888888888889,558787.5461535715
2023,2023-07-01,1,Yerevan,1,326.8796296296296,208451.1113
2023,2023-10-01,10,rural,5,40.74537037037037,556785.7738095239
2023,2023-07-01,9,urban,1,117.4537037037037,267450
2023,2023-12-01,2,rural,2,122.71759259259258,138582.69784845237
2023,2023-08-01,1,Yerevan,1,92.6574074074074,145268
2023,2023-02-01,4,rural,7,192.15740740740742,276930.6766809524
2023,2023-02-01,9,rural,6,117.31481481481481,269028.86888095236
2023,2023-08-01,1,Yerevan,1,164.7037037037037,128013.6667
2023,2023-02-01,3,urban,1,91.06481481481482,80311.11129999999
2023,2023-12-01,3,urban,5,91.06481481481482,495500
2023,2023-12-01,4,rural,5,192.15740740740742,262263.1747142857
2023,2023-05-01,11,rural,8,99.79629629629629,312180.0862634523
2023,2023-10-01,11,rural,2,99.79629629629629,140478.40263333332
2023,2023-01-01,11,rural,3,99.79629629629629,412384.77201428567
2023,2023-01-01,10,urban,1,51.43518518518519,104919.4443
2023,2023-09-01,1,Yerevan,1,247.47222222222223,56293.16453809524
2023,2023-07-01,8,urban,2,185.76851851851853,409416.66599999997
2023,2023-02-01,5,rural,2,156.84259259259258,91734.52380952382
2023,2023-08-01,6,urban,3,156.33024691358025,419969.4443
2023,2023-01-01,1,Yerevan,3,164.7037037037037,666804.167
2023,2023-03-01,5,urban,6,192.63888888888889,167525.52585113095
2023,2023-09-01,1,Yerevan,2,326.8796296296296,123169.4443
2023,2023-08-01,1,Yerevan,2,317.28703703703707,312149.99733333336
2023,2023-04-01,4,urban,1,109.82407407407408,189208.332
2023,2023-01-01,5,rural,3,156.84259259259258,100893.30357142857
2023,2023-07-01,1,Yerevan,4,164.7037037037037,714794.632824256
2023,2023-07-01,1,Yerevan,4,21.48148148148148,267145.8333333334
2023,2023-12-01,7,urban,5,199.56944444444446,562699.999
2023,2023-07-01,1,Yerevan,3,164.7037037037037,554852.777
2023,2023-07-01,1,Yerevan,6,294.2962962962963,683200
2023,2023-02-01,1,Yerevan,5,24.02777777777778,1321100
2023,2023-06-01,7,urban,3,199.56944444444446,241697.22220000002
2023,2023-12-01,1,Yerevan,3,164.7037037037037,190594.44400000002
2023,2023-04-01,9,urban,2,117.4537037037037,143168.11505714286
2023,2023-08-01,1,Yerevan,2,164.7037037037037,210900
2023,2023-06-01,4,urban,4,109.82407407407408,184200
2023,2023-06-01,1,Yerevan,1,247.47222222222223,89438.889
2023,2023-12-01,5,rural,6,156.84259259259258,166980.30439464288
2023,2023-10-01,1,Yerevan,5,24.02777777777778,324955.5557
2023,2023-08-01,5,urban,1,192.63888888888889,103900
2023,2023-05-01,10,rural,5,40.74537037037037,282393.2960904762
2023,2023-01-01,3,urban,2,91.06481481481482,174779.1665
2023,2023-02-01,1,Yerevan,2,21.48148148148148,194466.66700000002
2023,2023-08-01,6,urban,6,156.33024691358025,194469.4443
2023,2023-03-01,1,Yerevan,1,317.28703703703707,100000
2023,2023-03-01,1,Yerevan,1,310.21296296296293,146527.7778
2023,2023-05-01,4,rural,6,192.15740740740742,827571.2550714285
2023,2023-12-01,1,Yerevan,1,21.48148148148148,112011.1113
2023,2023-11-01,8,rural,3,126.65740740740742,124153.50748916667
2023,2023-01-01,1,Yerevan,4,173.9537037037037,553552.777636
2023,2023-08-01,10,urban,4,51.43518518518519,212373.6607142857
2023,2023-08-01,5,urban,2,192.63888888888889,243602.45535714287
2023,2023-10-01,6,urban,7,156.33024691358025,493569.4443
2023,2023-10-01,4,rural,3,192.15740740740742,505252
2023,2023-11-01,4,urban,1,109.82407407407408,97541.6667
2023,2023-12-01,1,Yerevan,3,173.9537037037037,411666.664
2023,2023-07-01,11,rural,1,99.79629629629629,56907.88690476191
2023,2023-05-01,1,Yerevan,1,247.47222222222223,98416.666
2023,2023-02-01,1,Yerevan,3,92.6574074074074,722345.557
2023,2023-05-01,6,urban,2,156.33024691358025,254211.1113
2023,2023-01-01,2,urban,2,76.87037037037038,317997.2222
2023,2023-03-01,1,Yerevan,2,92.6574074074074,323083.3335
2023,2023-01-01,6,rural,3,146.66666666666666,162162.8485975
2023,2023-09-01,7,rural,7,259.52777777777777,545515.6747142858
2023,2023-01-01,4,urban,4,109.82407407407408,495133.33331
2023,2023-05-01,6,rural,3,146.66666666666666,399457.48511904763
2023,2023-09-01,11,rural,5,99.79629629629629,167151.07434339286
2023,2023-06-01,11,rural,7,99.79629629629629,495551.09054761904
2023,2023-06-01,10,urban,2,51.43518518518519,168329.81195238096
2023,2023-03-01,11,rural,7,99.79629629629629,239316.7908190476
2023,2023-04-01,1,Yerevan,5,173.9537037037037,271233.333
2023,2023-01-01,11,rural,6,99.79629629629629,413959.0773809524
2023,2023-07-01,3,urban,4,91.06481481481482,162083.33334
2023,2023-11-01,8,urban,1,185.76851851851853,150808.33299999998
2023,2023-09-01,1,Yerevan,1,164.7037037037037,195449.556
2023,2023-02-01,4,urban,1,109.82407407407408,117350
2023,2023-04-01,10,rural,7,40.74537037037037,410938.64444766665
2023,2023-09-01,6,urban,3,156.33024691358025,133547.08362321428
2023,2023-07-01,8,urban,3,185.76851851851853,251800
2023,2023-03-01,1,Yerevan,2,173.9537037037037,131563.8887
2023,2023-07-01,1,Yerevan,3,164.7037037037037,713225
2023,2023-07-01,10,rural,5,40.74537037037037,187749.43449339285
2023,2023-03-01,5,urban,6,192.63888888888889,473734.7256442857
2023,2023-07-01,4,rural,6,192.15740740740742,280640.625
2023,2023-08-01,6,rural,2,146.66666666666666,27603.274142857143
2023,2023-06-01,6,urban,1,156.33024691358025,68334.7222
2023,2023-05-01,5,urban,7,192.63888888888889,376412.5
2023,2023-05-01,7,rural,1,259.52777777777777,77200
2023,2023-07-01,5,rural,4,156.84259259259258,84091.29464285714
2023,2023-06-01,4,rural,1,192.15740740740742,191838.63636363638
2023,2023-01-01,1,Yerevan,2,164.7037037037037,626918
2023,2023-01-01,10,rural,1,40.74537037037037,441972.914
2023,2023-11-01,7,urban,5,199.56944444444446,444050.002
2023,2023-11-01,1,Yerevan,6,310.21296296296293,613555.5557
2023,2023-12-01,8,urban,5,185.76851851851853,157085.8597844732
2023,2023-09-01,8,rural,4,126.65740740740742,200280.59527142858
2023,2023-04-01,1,Yerevan,4,310.21296296296293,476400
2023,2023-06-01,5,rural,8,156.84259259259258,1269877.777
2023,2023-04-01,5,rural,6,156.84259259259258,109185.5409767857
2023,2023-03-01,1,Yerevan,1,317.28703703703707,98269.4443
2023,2023-05-01,9,rural,3,117.31481481481481,354415.22828571434
2023,2023-02-01,2,rural,3,122.71759259259258,519634.6829583333
2023,2023-06-01,4,rural,5,192.15740740740742,516543.3042380952
2023,2023-01-01,6,urban,2,156.33024691358025,177700
2023,2023-02-01,2,rural,6,122.71759259259258,495978.56398809527
2023,2023-03-01,5,rural,2,156.84259259259258,147382.8869047619
2023,2023-08-01,3,urban,2,91.06481481481482,113566.66667
2023,2023-08-01,4,urban,3,109.82407407407408,277527.7778
2023,2023-06-01,8,urban,5,185.76851851851853,401700
2023,2023-08-01,9,urban,3,117.4537037037037,289303.4615238095
2023,2023-04-01,7,urban,4,199.56944444444446,354673.1557016369
2023,2023-09-01,10,rural,6,40.74537037037037,434076.340100506
2023,2023-01-01,3,urban,4,91.06481481481482,351913.8882
2023,2023-03-01,3,urban,2,91.06481481481482,416794.44
2023,2023-08-01,6,urban,1,156.33024691358025,91794.444
2023,2023-11-01,10,rural,2,40.74537037037037,230877.36137559524
2023,2023-03-01,9,urban,2,117.4537037037037,139254.1665
2023,2023-08-01,1,Yerevan,1,317.28703703703707,62727.777799999996
2023,2023-08-01,10,rural,4,40.74537037037037,331592.91160528274
2023,2023-10-01,1,Yerevan,4,164.7037037037037,806108.3307
2023,2023-06-01,1,Yerevan,1,92.6574074074074,85900
2023,2023-07-01,5,rural,7,156.84259259259258,173081.2997142857
2023,2023-11-01,6,rural,4,146.66666666666666,154389.85626380952
2023,2023-05-01,1,Yerevan,4,24.02777777777778,770926.3889
2023,2023-12-01,6,rural,4,146.66666666666666,166823.9585
2023,2023-12-01,6,urban,2,156.33024691358025,277300.664
2023,2023-09-01,7,rural,3,259.52777777777777,622316.8154761905
2023,2023-09-01,1,Yerevan,2,92.6574074074074,876400
2023,2023-12-01,1,Yerevan,2,164.7037037037037,322922.219
2023,2023-09-01,10,rural,2,40.74537037037037,217221.9694090774
2023,2023-06-01,1,Yerevan,4,21.48148148148148,446383.33400000003
2023,2023-09-01,4,rural,2,192.15740740740742,228621.05654761905
2023,2023-09-01,1,Yerevan,4,294.2962962962963,237133.326
2023,2023-01-01,10,rural,3,40.74537037037037,120344.19642857142
2023,2023-12-01,9,rural,5,117.31481481481481,339761.8820666667
2023,2023-02-01,7,urban,2,199.56944444444446,114433.33350000001
2023,2023-09-01,2,rural,5,122.71759259259258,684737.4121580953
2023,2023-04-01,9,rural,5,117.31481481481481,411242.4360647619
2023,2023-09-01,4,urban,6,109.82407407407408,230100
2023,2023-11-01,8,rural,4,126.65740740740742,118493.4524852381
2023,2023-05-01,6,urban,3,156.33024691358025,150700
2023,2023-09-01,4,urban,3,109.82407407407408,161660.06900000002
2023,2023-12-01,6,rural,5,146.66666666666666,142329.2610160714
2023,2023-03-01,6,urban,7,156.33024691358025,233698.81026651786
2023,2023-02-01,11,urban,3,138.21296296296296,150749.00841428572
2023,2023-02-01,6,urban,6,156.33024691358025,93244.44446
2023,2023-08-01,1,Yerevan,1,254.35185185185185,158938.889
2023,2023-02-01,5,rural,6,156.84259259259258,331670.2188407143
2023,2023-01-01,4,rural,2,192.15740740740742,163831.86607142858
2023,2023-10-01,4,rural,4,192.15740740740742,585743.4723333333
2023,2023-02-01,1,Yerevan,2,326.8796296296296,215527.4944717857
2023,2023-07-01,1,Yerevan,3,317.28703703703707,355397.2222
2023,2023-01-01,6,urban,6,156.33024691358025,69358.33334
2023,2023-09-01,7,rural,3,259.52777777777777,640155.3869047619
2023,2023-09-01,2,urban,4,76.87037037037038,373991.46827619046
2023,2023-08-01,11,rural,6,99.79629629629629,271795.7558397619
2023,2023-02-01,1,Yerevan,1,247.47222222222223,151939.7544642857
2023,2023-02-01,6,rural,3,146.66666666666666,393378.2964429762
2023,2023-11-01,10,rural,2,40.74537037037037,232884.71314761904
2023,2023-07-01,7,urban,5,199.56944444444446,321158.333
2023,2023-12-01,9,urban,2,117.4537037037037,394266.6666666667
2023,2023-12-01,3,rural,6,222.13888888888889,685358.4037227678
2023,2023-09-01,1,Yerevan,5,173.9537037037037,738427.7778
2023,2023-08-01,8,rural,2,126.65740740740742,203206.12114285713
2023,2023-11-01,7,rural,8,259.52777777777777,535474.5031904762
2023,2023-01-01,6,rural,2,146.66666666666666,181463.80724991072
2023,2023-01-01,11,urban,5,138.21296296296296,304372.4888714286
2023,2023-01-01,4,urban,2,109.82407407407408,241769.4443
2023,2023-11-01,3,urban,3,91.06481481481482,283569.4443
2023,2023-12-01,1,Yerevan,5,254.35185185185185,669055.5549999999
2023,2023-12-01,8,rural,1,126.65740740740742,75272.61902589285
2023,2023-03-01,1,Yerevan,2,294.2962962962963,379166.6665
2023,2023-10-01,6,urban,5,156.33024691358025,273751.3883333333
2023,2023-12-01,9,rural,4,117.31481481481481,344118.5809977678
2023,2023-08-01,11,rural,7,99.79629629629629,370575.25871428574
2023,2023-03-01,1,Yerevan,4,173.9537037037037,444383.3335
2023,2023-02-01,1,Yerevan,2,247.47222222222223,213497.889
2023,2023-03-01,4,urban,6,109.82407407407408,276473.2142857143
2023,2023-01-01,1,Yerevan,3,164.7037037037037,235936.111
2023,2023-08-01,1,Yerevan,3,254.35185185185185,707650.6607142857
2023,2023-02-01,8,rural,4,126.65740740740742,358697.20104544645
2023,2023-09-01,6,rural,6,146.66666666666666,375415.5265714286
2023,2023-09-01,8,rural,2,126.65740740740742,314557.7760714286
2023,2023-02-01,6,urban,8,156.33024691358025,359858.03568095237
2023,2023-12-01,1,Yerevan,2,173.9537037037037,137895.83299999998
2023,2023-10-01,11,rural,5,99.79629629629629,419733.80952380947
2023,2023-06-01,6,rural,3,146.66666666666666,156080.8959285714
2023,2023-05-01,3,urban,3,91.06481481481482,299019.4443
2023,2023-10-01,1,Yerevan,2,247.47222222222223,209308.889
2023,2023-06-01,1,Yerevan,5,254.35185185185185,751890.8158690477
2023,2023-10-01,1,Yerevan,4,326.8796296296296,516365.9743333333
2023,2023-11-01,9,urban,1,117.4537037037037,95684.30556666668
2023,2023-01-01,1,Yerevan,9,326.8796296296296,549134.7211208334
2023,2023-02-01,1,Yerevan,5,164.7037037037037,1000504.1665
2023,2023-04-01,2,rural,8,122.71759259259258,1004068.8138656251
2023,2023-06-01,1,Yerevan,2,294.2962962962963,229377.7783
2023,2023-04-01,1,Yerevan,4,164.7037037037037,832173.611
2023,2023-06-01,1,Yerevan,2,118.38888888888889,255217.2620714286
2023,2023-12-01,8,urban,6,185.76851851851853,540034.7222
2023,2023-11-01,6,urban,2,156.33024691358025,290394.445
2023,2023-01-01,2,rural,6,122.71759259259258,427335.0967261905
2023,2023-06-01,9,rural,5,117.31481481481481,356901.0467592262
2023,2023-09-01,1,Yerevan,3,310.21296296296293,973150
2023,2023-04-01,6,urban,1,156.33024691358025,217720.111
2023,2023-05-01,4,rural,7,192.15740740740742,331308.9284047619
2023,2023-12-01,11,urban,3,138.21296296296296,227813.5913842857
2023,2023-09-01,3,rural,10,222.13888888888889,615767.7041809524
2023,2023-03-01,3,rural,2,222.13888888888889,306815.7243952381
2023,2023-03-01,1,Yerevan,2,21.48148148148148,280106.2746571429
2023,2023-04-01,6,urban,3,156.33024691358025,248891.666
2023,2023-03-01,2,rural,4,122.71759259259258,385846.7283376488
2023,2023-03-01,7,rural,5,259.52777777777777,363228.3730380953
2023,2023-09-01,8,urban,5,185.76851851851853,437815.42657619045
2023,2023-11-01,1,Yerevan,1,21.48148148148148,78300
